date,day,pmutS,volume,treatment,Well Row,Well Col,Content,OD,N,concentration
2017-09-07,5,100,1,rifampicin,E,6,Sample X54,0.238,238e6,1
2017-09-07,5,100,1,rifampicin,E,7,Sample X55,0.266,266e6,1
2017-09-07,5,100,1,rifampicin,E,8,Sample X56,0.228,228e6,1
2017-09-07,5,100,1,rifampicin,E,9,Sample X57,1.367,1367e6,1
2017-09-07,5,100,1,rifampicin,E,10,Sample X58,0.249,249e6,1
2017-09-07,5,100,1,rifampicin,E,11,Sample X59,0.317,317e6,1
2017-09-07,5,100,1,rifampicin,F,2,Sample X62,0.227,227e6,1
2017-09-07,5,100,1,rifampicin,F,3,Sample X63,0.243,243e6,1
2017-09-07,5,100,1,rifampicin,F,4,Sample X64,0.249,249e6,1
2017-09-07,5,100,1,rifampicin,F,5,Sample X65,1.397,1397e6,1
2017-09-07,5,100,1,rifampicin,F,6,Sample X66,0.32,32e7,1
2017-09-07,5,100,1,rifampicin,F,7,Sample X67,0.412,412e6,1
2017-09-07,5,100,1,rifampicin,F,8,Sample X68,1.41,141e7,1
2017-09-07,5,100,1,rifampicin,F,9,Sample X69,0.26,26e7,1
2017-09-07,5,100,1,rifampicin,F,10,Sample X70,0.257,257e6,1
2017-09-07,5,100,1,rifampicin,F,11,Sample X71,1.12,112e7,1
2017-09-07,5,100,1,rifampicin,G,2,Sample X74,1.375,1375e6,1
2017-09-07,5,100,1,rifampicin,G,3,Sample X75,0.419,419e6,1
2017-09-07,5,100,1,rifampicin,G,4,Sample X76,0.821,821e6,1
2017-09-07,5,100,1,rifampicin,G,5,Sample X77,1.387,1387e6,1
2017-09-07,5,100,1,rifampicin,G,6,Sample X78,1.404,1404e6,1
2017-09-07,5,100,1,rifampicin,G,7,Sample X79,1.202,1202e6,1
2017-09-07,5,100,1,rifampicin,G,8,Sample X80,0.242,242e6,1
2017-09-07,5,100,1,rifampicin,G,9,Sample X81,1.405,1405e6,1
2017-09-07,5,100,1,rifampicin,G,10,Sample X82,1.361,1361e6,1
2017-09-07,5,100,1,rifampicin,G,11,Sample X83,1.347,1347e6,1
2017-09-07,5,50,1,nalidixic acid,B,2,Sample X14,1.419,1419e6,1
2017-09-07,5,50,1,nalidixic acid,B,3,Sample X15,1.407,1407e6,1
2017-09-07,5,50,1,nalidixic acid,B,4,Sample X16,1.375,1375e6,1
2017-09-07,5,50,1,nalidixic acid,B,5,Sample X17,1.396,1396e6,1
2017-09-07,5,50,1,nalidixic acid,B,6,Sample X18,1.385,1385e6,1
2017-09-07,5,50,1,nalidixic acid,B,7,Sample X19,1.368,1368e6,1
2017-09-07,5,50,1,nalidixic acid,B,8,Sample X20,1.368,1368e6,1
2017-09-07,5,50,1,nalidixic acid,B,9,Sample X21,1.362,1362e6,1
2017-09-07,5,50,1,nalidixic acid,B,10,Sample X22,1.374,1374e6,1
2017-09-07,5,50,1,nalidixic acid,B,11,Sample X23,1.344,1344e6,1
2017-09-07,5,50,1,nalidixic acid,C,2,Sample X26,1.406,1406e6,1
2017-09-07,5,50,1,nalidixic acid,C,3,Sample X27,1.365,1365e6,1
2017-09-07,5,50,1,nalidixic acid,C,4,Sample X28,1.386,1386e6,1
2017-09-07,5,50,1,nalidixic acid,C,5,Sample X29,1.404,1404e6,1
2017-09-07,5,50,1,nalidixic acid,C,6,Sample X30,1.371,1371e6,1
2017-09-07,5,50,1,nalidixic acid,C,7,Sample X31,1.381,1381e6,1
2017-09-07,5,50,1,nalidixic acid,C,8,Sample X32,1.306,1306e6,1
2017-09-07,5,50,1,nalidixic acid,C,9,Sample X33,1.372,1372e6,1
2017-09-07,5,50,1,nalidixic acid,C,10,Sample X34,1.374,1374e6,1
2017-09-07,5,50,1,nalidixic acid,C,11,Sample X35,1.353,1353e6,1
2017-09-07,5,50,1,nalidixic acid,D,2,Sample X38,1.425,1425e6,1
2017-09-07,5,50,1,nalidixic acid,D,3,Sample X39,1.396,1396e6,1
2017-09-07,5,50,1,nalidixic acid,D,4,Sample X40,1.37,137e7,1
2017-09-07,5,50,1,nalidixic acid,D,5,Sample X41,1.386,1386e6,1
2017-09-07,5,50,1,nalidixic acid,D,6,Sample X42,1.375,1375e6,1
2017-09-07,5,50,1,nalidixic acid,D,7,Sample X43,1.413,1413e6,1
2017-09-07,5,50,1,nalidixic acid,D,8,Sample X44,1.405,1405e6,1
2017-09-07,5,50,1,nalidixic acid,D,9,Sample X45,1.35,135e7,1
2017-09-07,5,50,1,nalidixic acid,D,10,Sample X46,1.38,138e7,1
2017-09-07,5,50,1,nalidixic acid,D,11,Sample X47,1.342,1342e6,1
2017-09-07,5,50,1,nalidixic acid,E,2,Sample X50,1.384,1384e6,1
2017-09-07,5,50,1,nalidixic acid,E,3,Sample X51,1.373,1373e6,1
2017-09-07,5,50,1,nalidixic acid,E,4,Sample X52,1.318,1318e6,1
2017-09-07,5,50,1,nalidixic acid,E,5,Sample X53,1.351,1351e6,1
2017-09-07,5,50,1,nalidixic acid,E,6,Sample X54,1.355,1355e6,1
2017-09-07,5,50,1,nalidixic acid,E,7,Sample X55,1.326,1326e6,1
2017-09-07,5,50,1,nalidixic acid,E,8,Sample X56,1.346,1346e6,1
2017-09-07,5,50,1,nalidixic acid,E,9,Sample X57,1.376,1376e6,1
2017-09-07,5,50,1,nalidixic acid,E,10,Sample X58,1.35,135e7,1
2017-09-07,5,50,1,nalidixic acid,E,11,Sample X59,1.34,134e7,1
2017-09-07,5,50,1,nalidixic acid,F,2,Sample X62,1.361,1361e6,1
2017-09-07,5,50,1,nalidixic acid,F,3,Sample X63,1.345,1345e6,1
2017-09-07,5,50,1,nalidixic acid,F,4,Sample X64,1.355,1355e6,1
2017-09-07,5,50,1,nalidixic acid,F,5,Sample X65,1.374,1374e6,1
2017-09-07,5,50,1,nalidixic acid,F,6,Sample X66,1.314,1314e6,1
2017-09-07,5,50,1,nalidixic acid,F,7,Sample X67,1.319,1319e6,1
2017-09-07,5,50,1,nalidixic acid,F,8,Sample X68,1.322,1322e6,1
2017-09-07,5,50,1,nalidixic acid,F,9,Sample X69,1.338,1338e6,1
2017-09-07,5,50,1,nalidixic acid,F,10,Sample X70,1.334,1334e6,1
2017-09-07,5,50,1,nalidixic acid,F,11,Sample X71,1.281,1281e6,1
2017-09-07,5,50,1,nalidixic acid,G,2,Sample X74,1.344,1344e6,1
2017-09-07,5,50,1,nalidixic acid,G,3,Sample X75,1.411,1411e6,1
2017-09-07,5,50,1,nalidixic acid,G,4,Sample X76,1.397,1397e6,1
2017-09-07,5,50,1,nalidixic acid,G,5,Sample X77,1.35,135e7,1
2017-09-07,5,50,1,nalidixic acid,G,6,Sample X78,1.357,1357e6,1
2017-09-07,5,50,1,nalidixic acid,G,7,Sample X79,1.329,1329e6,1
2017-09-07,5,50,1,nalidixic acid,G,8,Sample X80,1.364,1364e6,1
2017-09-07,5,50,1,nalidixic acid,G,9,Sample X81,1.323,1323e6,1
2017-09-07,5,50,1,nalidixic acid,G,10,Sample X82,1.367,1367e6,1
2017-09-07,5,50,1,nalidixic acid,G,11,Sample X83,1.328,1328e6,1
2017-09-07,5,50,1,rifampicin,B,2,Sample X14,1.434,1434e6,1
2017-09-07,5,50,1,rifampicin,B,3,Sample X15,1.415,1415e6,1
2017-09-07,5,50,1,rifampicin,B,4,Sample X16,1.405,1405e6,1
2017-09-07,5,50,1,rifampicin,B,5,Sample X17,1.42,142e7,1
2017-09-07,5,50,1,rifampicin,B,6,Sample X18,1.374,1374e6,1
2017-09-07,5,50,1,rifampicin,B,7,Sample X19,1.42,142e7,1
2017-09-07,5,50,1,rifampicin,B,8,Sample X20,1.416,1416e6,1
2017-09-07,5,50,1,rifampicin,B,9,Sample X21,1.395,1395e6,1
2017-09-07,5,50,1,rifampicin,B,10,Sample X22,1.452,1452e6,1
2017-09-07,5,50,1,rifampicin,B,11,Sample X23,1.379,1379e6,1
2017-09-07,5,50,1,rifampicin,C,2,Sample X26,1.436,1436e6,1
2017-09-07,5,50,1,rifampicin,C,3,Sample X27,1.374,1374e6,1
2017-09-07,5,50,1,rifampicin,C,4,Sample X28,1.286,1286e6,1
2017-09-07,5,50,1,rifampicin,C,5,Sample X29,1.397,1397e6,1
2017-09-07,5,50,1,rifampicin,C,6,Sample X30,1.375,1375e6,1
2017-09-07,5,50,1,rifampicin,C,7,Sample X31,1.416,1416e6,1
2017-09-07,5,50,1,rifampicin,C,8,Sample X32,1.386,1386e6,1
2017-09-07,5,50,1,rifampicin,C,9,Sample X33,1.419,1419e6,1
2017-09-07,5,50,1,rifampicin,C,10,Sample X34,1.377,1377e6,1
2017-09-07,5,50,1,rifampicin,C,11,Sample X35,1.404,1404e6,1
2017-09-07,5,50,1,rifampicin,D,2,Sample X38,1.423,1423e6,1
2017-09-07,5,50,1,rifampicin,D,3,Sample X39,1.4,14e8,1
2017-09-07,5,50,1,rifampicin,D,4,Sample X40,1.383,1383e6,1
2017-09-07,5,50,1,rifampicin,D,5,Sample X41,1.397,1397e6,1
2017-09-07,5,50,1,rifampicin,D,6,Sample X42,1.385,1385e6,1
2017-09-07,5,50,1,rifampicin,D,7,Sample X43,1.389,1389e6,1
2017-09-07,5,50,1,rifampicin,D,8,Sample X44,1.363,1363e6,1
2017-09-07,5,50,1,rifampicin,D,9,Sample X45,1.338,1338e6,1
2017-09-07,5,50,1,rifampicin,D,10,Sample X46,1.397,1397e6,1
2017-09-07,5,50,1,rifampicin,D,11,Sample X47,1.436,1436e6,1
2017-09-07,5,50,1,rifampicin,E,2,Sample X50,0.873,873e6,1
2017-09-07,5,50,1,rifampicin,E,3,Sample X51,1.406,1406e6,1
2017-09-07,5,50,1,rifampicin,E,4,Sample X52,0.742,742e6,1
2017-09-07,5,50,1,rifampicin,E,5,Sample X53,1.379,1379e6,1
2017-09-07,5,50,1,rifampicin,E,6,Sample X54,1.362,1362e6,1
2017-09-07,5,50,1,rifampicin,E,7,Sample X55,1.397,1397e6,1
2017-09-07,5,50,1,rifampicin,E,8,Sample X56,1.381,1381e6,1
2017-09-07,5,50,1,rifampicin,E,9,Sample X57,0.981,981e6,1
2017-09-07,5,50,1,rifampicin,E,10,Sample X58,1.418,1418e6,1
2017-09-07,5,50,1,rifampicin,E,11,Sample X59,1.417,1417e6,1
2017-09-07,5,50,1,rifampicin,F,2,Sample X62,1.129,1129e6,1
2017-09-07,5,50,1,rifampicin,F,3,Sample X63,1.394,1394e6,1
2017-09-07,5,50,1,rifampicin,F,4,Sample X64,1.295,1295e6,1
2017-09-07,5,50,1,rifampicin,F,5,Sample X65,1.408,1408e6,1
2017-09-07,5,50,1,rifampicin,F,6,Sample X66,1.369,1369e6,1
2017-09-07,5,50,1,rifampicin,F,7,Sample X67,1.325,1325e6,1
2017-09-07,5,50,1,rifampicin,F,8,Sample X68,1.377,1377e6,1
2017-09-07,5,50,1,rifampicin,F,9,Sample X69,1.315,1315e6,1
2017-09-07,5,50,1,rifampicin,F,10,Sample X70,1.347,1347e6,1
2017-09-07,5,50,1,rifampicin,F,11,Sample X71,1.339,1339e6,1
2017-09-07,5,50,1,rifampicin,G,2,Sample X74,1.311,1311e6,1
2017-09-07,5,50,1,rifampicin,G,3,Sample X75,1.447,1447e6,1
2017-09-07,5,50,1,rifampicin,G,4,Sample X76,0.81,81e7,1
2017-09-07,5,50,1,rifampicin,G,5,Sample X77,1.388,1388e6,1
2017-09-07,5,50,1,rifampicin,G,6,Sample X78,1.384,1384e6,1
2017-09-07,5,50,1,rifampicin,G,7,Sample X79,1.406,1406e6,1
2017-09-07,5,50,1,rifampicin,G,8,Sample X80,1.397,1397e6,1
2017-09-07,5,50,1,rifampicin,G,9,Sample X81,1.212,1212e6,1
2017-09-07,5,50,1,rifampicin,G,10,Sample X82,1.421,1421e6,1
2017-09-07,5,50,1,rifampicin,G,11,Sample X83,1.432,1432e6,1
2017-09-07,5,75,1,nalidixic acid,B,2,Sample X14,1.335,1335e6,1
2017-09-07,5,75,1,nalidixic acid,B,3,Sample X15,1.367,1367e6,1
2017-09-07,5,75,1,nalidixic acid,B,4,Sample X16,1.321,1321e6,1
2017-09-07,5,75,1,nalidixic acid,B,5,Sample X17,1.339,1339e6,1
2017-09-07,5,75,1,nalidixic acid,B,6,Sample X18,1.338,1338e6,1
2017-09-07,5,75,1,nalidixic acid,B,7,Sample X19,1.359,1359e6,1
2017-09-07,5,75,1,nalidixic acid,B,8,Sample X20,1.336,1336e6,1
2017-09-07,5,75,1,nalidixic acid,B,9,Sample X21,1.368,1368e6,1
2017-09-07,5,75,1,nalidixic acid,B,10,Sample X22,1.374,1374e6,1
2017-09-07,5,75,1,nalidixic acid,B,11,Sample X23,1.329,1329e6,1
2017-09-07,5,75,1,nalidixic acid,C,2,Sample X26,1.363,1363e6,1
2017-09-07,5,75,1,nalidixic acid,C,3,Sample X27,1.355,1355e6,1
2017-09-07,5,75,1,nalidixic acid,C,4,Sample X28,1.06,106e7,1
2017-09-07,5,75,1,nalidixic acid,C,5,Sample X29,1.317,1317e6,1
2017-09-07,5,75,1,nalidixic acid,C,6,Sample X30,1.345,1345e6,1
2017-09-07,5,75,1,nalidixic acid,C,7,Sample X31,1.355,1355e6,1
2017-09-07,5,75,1,nalidixic acid,C,8,Sample X32,1.279,1279e6,1
2017-09-07,5,75,1,nalidixic acid,C,9,Sample X33,1.288,1288e6,1
2017-09-07,5,75,1,nalidixic acid,C,10,Sample X34,1.336,1336e6,1
2017-09-07,5,75,1,nalidixic acid,C,11,Sample X35,1.31,131e7,1
2017-09-07,5,75,1,nalidixic acid,D,2,Sample X38,1.379,1379e6,1
2017-09-07,5,75,1,nalidixic acid,D,3,Sample X39,1.325,1325e6,1
2017-09-07,5,75,1,nalidixic acid,D,4,Sample X40,1.322,1322e6,1
2017-09-07,5,75,1,nalidixic acid,D,5,Sample X41,1.307,1307e6,1
2017-09-07,5,75,1,nalidixic acid,D,6,Sample X42,1.364,1364e6,1
2017-09-07,5,75,1,nalidixic acid,D,7,Sample X43,1.31,131e7,1
2017-09-07,5,75,1,nalidixic acid,D,8,Sample X44,1.347,1347e6,1
2017-09-07,5,75,1,nalidixic acid,D,9,Sample X45,1.285,1285e6,1
2017-09-07,5,75,1,nalidixic acid,D,10,Sample X46,1.328,1328e6,1
2017-09-07,5,75,1,nalidixic acid,D,11,Sample X47,1.318,1318e6,1
2017-09-07,5,75,1,nalidixic acid,E,2,Sample X50,1.363,1363e6,1
2017-09-07,5,75,1,nalidixic acid,E,3,Sample X51,1.285,1285e6,1
2017-09-07,5,75,1,nalidixic acid,E,4,Sample X52,1.048,1048e6,1
2017-09-07,5,75,1,nalidixic acid,E,5,Sample X53,1.339,1339e6,1
2017-09-07,5,75,1,nalidixic acid,E,6,Sample X54,1.29,129e7,1
2017-09-07,5,75,1,nalidixic acid,E,7,Sample X55,1.366,1366e6,1
2017-09-07,5,75,1,nalidixic acid,E,8,Sample X56,1.358,1358e6,1
2017-09-07,5,75,1,nalidixic acid,E,9,Sample X57,1.364,1364e6,1
2017-09-07,5,75,1,nalidixic acid,E,10,Sample X58,1.365,1365e6,1
2017-09-07,5,75,1,nalidixic acid,E,11,Sample X59,1.345,1345e6,1
2017-09-07,5,75,1,nalidixic acid,F,2,Sample X62,1.332,1332e6,1
2017-09-07,5,75,1,nalidixic acid,F,3,Sample X63,1.309,1309e6,1
2017-09-07,5,75,1,nalidixic acid,F,4,Sample X64,1.365,1365e6,1
2017-09-07,5,75,1,nalidixic acid,F,5,Sample X65,1.375,1375e6,1
2017-09-07,5,75,1,nalidixic acid,F,6,Sample X66,1.376,1376e6,1
2017-09-07,5,75,1,nalidixic acid,F,7,Sample X67,1.328,1328e6,1
2017-09-07,5,75,1,nalidixic acid,F,8,Sample X68,1.377,1377e6,1
2017-09-07,5,75,1,nalidixic acid,F,9,Sample X69,1.365,1365e6,1
2017-09-07,5,75,1,nalidixic acid,F,10,Sample X70,1.347,1347e6,1
2017-09-07,5,75,1,nalidixic acid,F,11,Sample X71,1.316,1316e6,1
2017-09-07,5,75,1,nalidixic acid,G,2,Sample X74,1.309,1309e6,1
2017-09-07,5,75,1,nalidixic acid,G,3,Sample X75,1.311,1311e6,1
2017-09-07,5,75,1,nalidixic acid,G,4,Sample X76,1.378,1378e6,1
2017-09-07,5,75,1,nalidixic acid,G,5,Sample X77,1.292,1292e6,1
2017-09-07,5,75,1,nalidixic acid,G,6,Sample X78,1.296,1296e6,1
2017-09-07,5,75,1,nalidixic acid,G,7,Sample X79,1.354,1354e6,1
2017-09-07,5,75,1,nalidixic acid,G,8,Sample X80,1.386,1386e6,1
2017-09-07,5,75,1,nalidixic acid,G,9,Sample X81,1.328,1328e6,1
2017-09-07,5,75,1,nalidixic acid,G,10,Sample X82,1.39,139e7,1
2017-09-07,5,75,1,nalidixic acid,G,11,Sample X83,1.331,1331e6,1
2017-09-07,5,75,1,rifampicin,B,2,Sample X14,1.398,1398e6,1
2017-09-07,5,75,1,rifampicin,B,3,Sample X15,1.203,1203e6,1
2017-09-07,5,75,1,rifampicin,B,4,Sample X16,1.393,1393e6,1
2017-09-07,5,75,1,rifampicin,B,5,Sample X17,1.432,1432e6,1
2017-09-07,5,75,1,rifampicin,B,6,Sample X18,1.373,1373e6,1
2017-09-07,5,75,1,rifampicin,B,7,Sample X19,1.367,1367e6,1
2017-09-07,5,75,1,rifampicin,B,8,Sample X20,1.253,1253e6,1
2017-09-07,5,75,1,rifampicin,B,9,Sample X21,1.216,1216e6,1
2017-09-07,5,75,1,rifampicin,B,10,Sample X22,1.4,14e8,1
2017-09-07,5,75,1,rifampicin,B,11,Sample X23,1.421,1421e6,1
2017-09-07,5,75,1,rifampicin,C,2,Sample X26,1.373,1373e6,1
2017-09-07,5,75,1,rifampicin,C,3,Sample X27,1.285,1285e6,1
2017-09-07,5,75,1,rifampicin,C,4,Sample X28,1.329,1329e6,1
2017-09-07,5,75,1,rifampicin,C,5,Sample X29,1.353,1353e6,1
2017-09-07,5,75,1,rifampicin,C,6,Sample X30,1.219,1219e6,1
2017-09-07,5,75,1,rifampicin,C,7,Sample X31,1.325,1325e6,1
2017-09-07,5,75,1,rifampicin,C,8,Sample X32,1.353,1353e6,1
2017-09-07,5,75,1,rifampicin,C,9,Sample X33,1.317,1317e6,1
2017-09-07,5,75,1,rifampicin,C,10,Sample X34,1.381,1381e6,1
2017-09-07,5,75,1,rifampicin,C,11,Sample X35,1.338,1338e6,1
2017-09-07,5,75,1,rifampicin,D,2,Sample X38,1.383,1383e6,1
2017-09-07,5,75,1,rifampicin,D,3,Sample X39,1.403,1403e6,1
2017-09-07,5,75,1,rifampicin,D,4,Sample X40,0.543,543e6,1
2017-09-07,5,75,1,rifampicin,D,5,Sample X41,1.397,1397e6,1
2017-09-07,5,75,1,rifampicin,D,6,Sample X42,1.392,1392e6,1
2017-09-07,5,75,1,rifampicin,D,7,Sample X43,1.39,139e7,1
2017-09-07,5,75,1,rifampicin,D,8,Sample X44,1.351,1351e6,1
2017-09-07,5,75,1,rifampicin,D,9,Sample X45,1.399,1399e6,1
2017-09-07,5,75,1,rifampicin,D,10,Sample X46,1.342,1342e6,1
2017-09-07,5,75,1,rifampicin,D,11,Sample X47,1.38,138e7,1
2017-09-07,5,75,1,rifampicin,E,2,Sample X50,1.391,1391e6,1
2017-09-07,5,75,1,rifampicin,E,3,Sample X51,1.353,1353e6,1
2017-09-07,5,75,1,rifampicin,E,4,Sample X52,1.336,1336e6,1
2017-09-07,5,75,1,rifampicin,E,5,Sample X53,1.405,1405e6,1
2017-09-07,5,75,1,rifampicin,E,6,Sample X54,1.276,1276e6,1
2017-09-07,5,75,1,rifampicin,E,7,Sample X55,1.35,135e7,1
2017-09-07,5,75,1,rifampicin,E,8,Sample X56,1.39,139e7,1
2017-09-07,5,75,1,rifampicin,E,9,Sample X57,1.302,1302e6,1
2017-09-07,5,75,1,rifampicin,E,10,Sample X58,1.332,1332e6,1
2017-09-07,5,75,1,rifampicin,E,11,Sample X59,1.387,1387e6,1
2017-09-07,5,75,1,rifampicin,F,2,Sample X62,1.331,1331e6,1
2017-09-07,5,75,1,rifampicin,F,3,Sample X63,1.345,1345e6,1
2017-09-07,5,75,1,rifampicin,F,4,Sample X64,1.437,1437e6,1
2017-09-07,5,75,1,rifampicin,F,5,Sample X65,1.403,1403e6,1
2017-09-07,5,75,1,rifampicin,F,6,Sample X66,1.33,133e7,1
2017-09-07,5,75,1,rifampicin,F,7,Sample X67,1.41,141e7,1
2017-09-07,5,75,1,rifampicin,F,8,Sample X68,1.407,1407e6,1
2017-09-07,5,75,1,rifampicin,F,9,Sample X69,1.17,117e7,1
2017-09-07,5,75,1,rifampicin,F,10,Sample X70,1.359,1359e6,1
2017-09-07,5,75,1,rifampicin,F,11,Sample X71,1.391,1391e6,1
2017-09-07,5,75,1,rifampicin,G,2,Sample X74,1.075,1075e6,1
2017-09-07,5,75,1,rifampicin,G,3,Sample X75,1.198,1198e6,1
2017-09-07,5,75,1,rifampicin,G,4,Sample X76,1.366,1366e6,1
2017-09-07,5,75,1,rifampicin,G,5,Sample X77,1.367,1367e6,1
2017-09-07,5,75,1,rifampicin,G,6,Sample X78,1.382,1382e6,1
2017-09-07,5,75,1,rifampicin,G,7,Sample X79,1.324,1324e6,1
2017-09-07,5,75,1,rifampicin,G,8,Sample X80,1.367,1367e6,1
2017-09-07,5,75,1,rifampicin,G,9,Sample X81,1.337,1337e6,1
2017-09-07,5,75,1,rifampicin,G,10,Sample X82,1.412,1412e6,1
2017-09-07,5,75,1,rifampicin,G,11,Sample X83,1.399,1399e6,1
2017-09-07,5,90,1,nalidixic acid,B,2,Sample X14,1.323,1323e6,1
2017-09-07,5,90,1,nalidixic acid,B,3,Sample X15,1.359,1359e6,1
2017-09-07,5,90,1,nalidixic acid,B,4,Sample X16,1.317,1317e6,1
2017-09-07,5,90,1,nalidixic acid,B,5,Sample X17,1.324,1324e6,1
2017-09-07,5,90,1,nalidixic acid,B,6,Sample X18,1.362,1362e6,1
2017-09-07,5,90,1,nalidixic acid,B,7,Sample X19,1.374,1374e6,1
2017-09-07,5,90,1,nalidixic acid,B,8,Sample X20,1.311,1311e6,1
2017-09-07,5,90,1,nalidixic acid,B,9,Sample X21,1.355,1355e6,1
2017-09-07,5,90,1,nalidixic acid,B,10,Sample X22,1.376,1376e6,1
2017-09-07,5,90,1,nalidixic acid,B,11,Sample X23,1.349,1349e6,1
2017-09-07,5,90,1,nalidixic acid,C,2,Sample X26,1.354,1354e6,1
2017-09-07,5,90,1,nalidixic acid,C,3,Sample X27,1.298,1298e6,1
2017-09-07,5,90,1,nalidixic acid,C,4,Sample X28,1.265,1265e6,1
2017-09-07,5,90,1,nalidixic acid,C,5,Sample X29,1.329,1329e6,1
2017-09-07,5,90,1,nalidixic acid,C,6,Sample X30,1.234,1234e6,1
2017-09-07,5,90,1,nalidixic acid,C,7,Sample X31,1.292,1292e6,1
2017-09-07,5,90,1,nalidixic acid,C,8,Sample X32,1.277,1277e6,1
2017-09-07,5,90,1,nalidixic acid,C,9,Sample X33,1.296,1296e6,1
2017-09-07,5,90,1,nalidixic acid,C,10,Sample X34,1.325,1325e6,1
2017-09-07,5,90,1,nalidixic acid,C,11,Sample X35,1.327,1327e6,1
2017-09-07,5,90,1,nalidixic acid,D,2,Sample X38,1.333,1333e6,1
2017-09-07,5,90,1,nalidixic acid,D,3,Sample X39,1.249,1249e6,1
2017-09-07,5,90,1,nalidixic acid,D,4,Sample X40,1.335,1335e6,1
2017-09-07,5,90,1,nalidixic acid,D,5,Sample X41,1.328,1328e6,1
2017-09-07,5,90,1,nalidixic acid,D,6,Sample X42,1.258,1258e6,1
2017-09-07,5,90,1,nalidixic acid,D,7,Sample X43,1.356,1356e6,1
2017-09-07,5,90,1,nalidixic acid,D,8,Sample X44,1.308,1308e6,1
2017-09-07,5,90,1,nalidixic acid,D,9,Sample X45,1.312,1312e6,1
2017-09-07,5,90,1,nalidixic acid,D,10,Sample X46,1.306,1306e6,1
2017-09-07,5,90,1,nalidixic acid,D,11,Sample X47,1.282,1282e6,1
2017-09-07,5,90,1,nalidixic acid,E,2,Sample X50,1.334,1334e6,1
2017-09-07,5,90,1,nalidixic acid,E,3,Sample X51,1.371,1371e6,1
2017-09-07,5,90,1,nalidixic acid,E,4,Sample X52,1.387,1387e6,1
2017-09-07,5,90,1,nalidixic acid,E,5,Sample X53,1.324,1324e6,1
2017-09-07,5,90,1,nalidixic acid,E,6,Sample X54,1.375,1375e6,1
2017-09-07,5,90,1,nalidixic acid,E,7,Sample X55,1.37,137e7,1
2017-09-07,5,90,1,nalidixic acid,E,8,Sample X56,1.249,1249e6,1
2017-09-07,5,90,1,nalidixic acid,E,9,Sample X57,1.396,1396e6,1
2017-09-07,5,90,1,nalidixic acid,E,10,Sample X58,1.386,1386e6,1
2017-09-07,5,90,1,nalidixic acid,E,11,Sample X59,1.329,1329e6,1
2017-09-07,5,90,1,nalidixic acid,F,2,Sample X62,1.3,13e8,1
2017-09-07,5,90,1,nalidixic acid,F,3,Sample X63,1.285,1285e6,1
2017-09-07,5,90,1,nalidixic acid,F,4,Sample X64,1.329,1329e6,1
2017-09-07,5,90,1,nalidixic acid,F,5,Sample X65,1.355,1355e6,1
2017-09-07,5,90,1,nalidixic acid,F,6,Sample X66,1.303,1303e6,1
2017-09-07,5,90,1,nalidixic acid,F,7,Sample X67,1.293,1293e6,1
2017-09-07,5,90,1,nalidixic acid,F,8,Sample X68,1.356,1356e6,1
2017-09-07,5,90,1,nalidixic acid,F,9,Sample X69,1.374,1374e6,1
2017-09-07,5,90,1,nalidixic acid,F,10,Sample X70,1.364,1364e6,1
2017-09-07,5,90,1,nalidixic acid,F,11,Sample X71,1.333,1333e6,1
2017-09-07,5,90,1,nalidixic acid,G,2,Sample X74,1.367,1367e6,1
2017-09-07,5,90,1,nalidixic acid,G,3,Sample X75,1.374,1374e6,1
2017-09-07,5,90,1,nalidixic acid,G,4,Sample X76,1.314,1314e6,1
2017-09-07,5,90,1,nalidixic acid,G,5,Sample X77,1.323,1323e6,1
2017-09-07,5,90,1,nalidixic acid,G,6,Sample X78,1.292,1292e6,1
2017-09-07,5,90,1,nalidixic acid,G,7,Sample X79,1.34,134e7,1
2017-09-07,5,90,1,nalidixic acid,G,8,Sample X80,1.369,1369e6,1
2017-09-07,5,90,1,nalidixic acid,G,9,Sample X81,1.367,1367e6,1
2017-09-07,5,90,1,nalidixic acid,G,10,Sample X82,1.323,1323e6,1
2017-09-07,5,90,1,nalidixic acid,G,11,Sample X83,1.237,1237e6,1
2017-09-07,5,90,1,rifampicin,B,2,Sample X14,1.389,1389e6,1
2017-09-07,5,90,1,rifampicin,B,3,Sample X15,1.341,1341e6,1
2017-09-07,5,90,1,rifampicin,B,4,Sample X16,1.087,1087e6,1
2017-09-07,5,90,1,rifampicin,B,5,Sample X17,1.421,1421e6,1
2017-09-07,5,90,1,rifampicin,B,6,Sample X18,1.354,1354e6,1
2017-09-07,5,90,1,rifampicin,B,7,Sample X19,1.359,1359e6,1
2017-09-07,5,90,1,rifampicin,B,8,Sample X20,1.369,1369e6,1
2017-09-07,5,90,1,rifampicin,B,9,Sample X21,1.308,1308e6,1
2017-09-07,5,90,1,rifampicin,B,10,Sample X22,1.38,138e7,1
2017-09-07,5,90,1,rifampicin,B,11,Sample X23,1.359,1359e6,1
2017-09-07,5,90,1,rifampicin,C,2,Sample X26,1.281,1281e6,1
2017-09-07,5,90,1,rifampicin,C,3,Sample X27,1.303,1303e6,1
2017-09-07,5,90,1,rifampicin,C,4,Sample X28,1.304,1304e6,1
2017-09-07,5,90,1,rifampicin,C,5,Sample X29,1.053,1052999999.9999999,1
2017-09-07,5,90,1,rifampicin,C,6,Sample X30,1.291,1291e6,1
