Well Row,Well Col,Content,Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),
E,7,Sample X55,0.05,0.051,0.057,0.073,0.103,0.135,0.172,0.22,0.263,0.3,0.332,0.362,0.377,0.395,0.401,0.417,0.433,0.441,0.455,0.471,0.482,0.495,0.511,0.521,0.54,0.546,0.561,0.582,0.598,0.612,0.63,0.636,0.658,0.675,0.682,0.698,0.708,0.723,0.75,0.759,0.78,0.783,0.802,0.814,0.831,0.841,0.857,0.872,0.886,0.897,0.907,0.933,0.939,0.948,0.956,
E,8,Sample X56,0.052,0.051,0.058,0.082,0.118,0.154,0.199,0.248,0.3,0.335,0.358,0.37,0.374,0.392,0.401,0.42,0.431,0.438,0.458,0.479,0.496,0.511,0.522,0.532,0.547,0.563,0.577,0.589,0.603,0.613,0.627,0.639,0.655,0.665,0.674,0.689,0.7,0.711,0.725,0.733,0.751,0.749,0.763,0.779,0.79,0.8,0.808,0.815,0.822,0.831,0.837,0.852,0.852,0.861,0.868,
E,9,Sample X57,0.041,0.04,0.043,0.053,0.067,0.099,0.126,0.15,0.19,0.215,0.234,0.251,0.268,0.285,0.3,0.314,0.332,0.339,0.356,0.365,0.384,0.4,0.412,0.429,0.44,0.449,0.449,0.479,0.492,0.501,0.521,0.539,0.553,0.552,0.562,0.577,0.564,0.59,0.584,0.613,0.627,0.62,0.647,0.654,0.655,0.67,0.674,0.689,0.684,0.697,0.707,0.717,0.73,0.737,0.731,
E,10,Sample X58,0.049,0.048,0.05,0.059,0.072,0.093,0.112,0.13,0.16,0.185,0.219,0.239,0.258,0.269,0.288,0.295,0.305,0.311,0.35,0.376,0.398,0.411,0.424,0.434,0.447,0.455,0.464,0.479,0.482,0.476,0.482,0.494,0.504,0.524,0.521,0.526,0.524,0.538,0.547,0.555,0.571,0.565,0.586,0.591,0.595,0.599,0.602,0.604,0.605,0.606,0.623,0.627,0.632,0.638,0.642,
E,11,Sample X59,0.041,0.041,0.043,0.048,0.052,0.063,0.077,0.095,0.12,0.145,0.17,0.19,0.216,0.241,0.277,0.298,0.318,0.326,0.339,0.347,0.366,0.381,0.406,0.409,0.429,0.433,0.445,0.467,0.487,0.501,0.511,0.53,0.544,0.555,0.561,0.586,0.587,0.602,0.606,0.63,0.633,0.638,0.651,0.663,0.684,0.686,0.693,0.707,0.702,0.721,0.722,0.738,0.743,0.754,0.762,
E,12,Sample X60,0.032,0.029,0.028,0.029,0.028,0.03,0.028,0.026,0.032,0.029,0.032,0.027,0.028,0.026,0.027,0.029,0.03,0.025,0.027,0.029,0.026,0.029,0.033,0.028,0.029,0.025,0.031,0.025,0.03,0.029,0.03,0.03,0.036,0.029,0.03,0.029,0.028,0.029,0.03,0.03,0.029,0.029,0.029,0.03,0.03,0.029,0.029,0.032,0.028,0.029,0.03,0.033,0.029,0.031,0.029,
F,1,Sample X61,0.03,0.028,0.026,0.028,0.027,0.029,0.027,0.026,0.029,0.032,0.029,0.027,0.03,0.028,0.026,0.032,0.029,0.026,0.027,0.028,0.029,0.031,0.028,0.026,0.031,0.028,0.028,0.026,0.029,0.028,0.03,0.029,0.029,0.027,0.029,0.027,0.028,0.029,0.029,0.029,0.03,0.029,0.028,0.03,0.029,0.028,0.029,0.031,0.027,0.031,0.029,0.032,0.03,0.028,0.03,
F,2,Sample X62,0.037,0.037,0.04,0.055,0.074,0.111,0.154,0.205,0.249,0.281,0.306,0.335,0.359,0.388,0.425,0.451,0.475,0.479,0.505,0.538,0.567,0.582,0.6,0.622,0.647,0.661,0.675,0.701,0.724,0.717,0.74,0.769,0.771,0.784,0.793,0.802,0.81,0.838,0.848,0.874,0.891,0.896,0.923,0.939,0.96,0.974,0.976,0.99,0.991,1,1.015,1.026,1.039,1.042,1.044,
F,3,Sample X63,0.05,0.05,0.056,0.083,0.114,0.148,0.197,0.271,0.321,0.387,0.4,0.422,0.451,0.48,0.494,0.514,0.531,0.562,0.587,0.614,0.638,0.673,0.701,0.724,0.76,0.78,0.813,0.834,0.86,0.888,0.929,0.94,0.973,0.993,1.018,1.034,1.048,1.065,1.086,1.097,1.112,1.115,1.138,1.143,1.143,1.155,1.156,1.166,1.163,1.18,1.17,1.183,1.188,1.198,1.203,
F,4,Sample X64,0.037,0.038,0.034,0.041,0.048,0.068,0.091,0.117,0.145,0.161,0.178,0.185,0.201,0.218,0.23,0.238,0.26,0.27,0.281,0.285,0.293,0.303,0.3,0.308,0.309,0.311,0.314,0.323,0.325,0.329,0.339,0.345,0.355,0.374,0.416,0.458,0.532,0.512,0.514,0.526,0.552,0.572,0.591,0.609,0.631,0.654,0.672,0.69,0.689,0.72,0.698,0.729,0.747,0.766,0.773,
F,5,Sample X65,0.038,0.036,0.035,0.04,0.042,0.051,0.064,0.069,0.08,0.091,0.102,0.117,0.132,0.152,0.173,0.193,0.214,0.231,0.244,0.25,0.258,0.264,0.266,0.27,0.274,0.28,0.282,0.289,0.295,0.301,0.313,0.318,0.337,0.381,0.437,0.473,0.534,0.504,0.519,0.538,0.567,0.59,0.615,0.637,0.658,0.676,0.683,0.706,0.711,0.734,0.699,0.74,0.765,0.751,0.783,
F,6,Sample X66,0.046,0.046,0.049,0.061,0.084,0.114,0.143,0.182,0.225,0.261,0.303,0.33,0.355,0.371,0.385,0.394,0.412,0.42,0.438,0.444,0.459,0.467,0.482,0.487,0.503,0.517,0.531,0.545,0.556,0.568,0.577,0.596,0.605,0.616,0.624,0.64,0.652,0.669,0.677,0.691,0.704,0.715,0.723,0.742,0.757,0.768,0.781,0.797,0.8,0.822,0.827,0.843,0.858,0.868,0.884,
F,7,Sample X67,0.045,0.046,0.047,0.063,0.087,0.118,0.146,0.174,0.216,0.247,0.278,0.311,0.333,0.336,0.349,0.354,0.368,0.376,0.393,0.403,0.417,0.426,0.436,0.449,0.463,0.474,0.479,0.502,0.514,0.522,0.533,0.548,0.558,0.578,0.586,0.607,0.631,0.639,0.651,0.664,0.691,0.716,0.743,0.757,0.794,0.805,0.841,0.851,0.845,0.887,0.877,0.913,0.926,0.94,0.958,
F,8,Sample X68,0.029,0.029,0.027,0.029,0.027,0.027,0.029,0.028,0.03,0.029,0.029,0.03,0.026,0.025,0.029,0.029,0.03,0.028,0.031,0.03,0.027,0.031,0.032,0.027,0.029,0.027,0.028,0.026,0.032,0.027,0.03,0.029,0.028,0.028,0.028,0.029,0.027,0.028,0.028,0.03,0.03,0.029,0.027,0.028,0.028,0.028,0.032,0.03,0.027,0.029,0.027,0.031,0.028,0.03,0.028,
F,9,Sample X69,0.032,0.03,0.028,0.03,0.029,0.03,0.029,0.028,0.032,0.031,0.03,0.028,0.027,0.025,0.03,0.028,0.03,0.025,0.027,0.03,0.028,0.031,0.029,0.028,0.029,0.027,0.03,0.026,0.03,0.028,0.03,0.031,0.028,0.029,0.029,0.029,0.027,0.03,0.028,0.029,0.029,0.029,0.028,0.03,0.03,0.028,0.03,0.029,0.028,0.029,0.029,0.031,0.029,0.03,0.028,
F,10,Sample X70,0.032,0.03,0.029,0.03,0.027,0.028,0.027,0.027,0.028,0.031,0.03,0.028,0.027,0.026,0.026,0.029,0.028,0.025,0.026,0.028,0.028,0.029,0.03,0.026,0.028,0.024,0.028,0.027,0.028,0.027,0.029,0.03,0.028,0.028,0.027,0.026,0.026,0.029,0.028,0.028,0.029,0.027,0.028,0.028,0.028,0.028,0.03,0.03,0.029,0.028,0.028,0.032,0.029,0.027,0.029,
F,11,Sample X71,0.047,0.044,0.048,0.056,0.067,0.086,0.106,0.127,0.16,0.204,0.246,0.288,0.319,0.343,0.353,0.359,0.37,0.382,0.395,0.402,0.408,0.419,0.433,0.433,0.446,0.447,0.454,0.466,0.474,0.471,0.474,0.486,0.493,0.489,0.499,0.498,0.496,0.509,0.506,0.51,0.509,0.512,0.52,0.525,0.522,0.532,0.528,0.536,0.536,0.541,0.541,0.547,0.545,0.543,0.548,
F,12,Sample X72,0.031,0.03,0.029,0.029,0.026,0.03,0.03,0.026,0.031,0.029,0.03,0.028,0.029,0.028,0.028,0.028,0.03,0.026,0.026,0.027,0.028,0.03,0.03,0.028,0.032,0.028,0.028,0.025,0.03,0.028,0.029,0.029,0.03,0.029,0.03,0.028,0.026,0.03,0.03,0.029,0.03,0.029,0.029,0.03,0.03,0.029,0.03,0.029,0.027,0.032,0.03,0.03,0.03,0.028,0.029,
G,1,Sample X73,0.03,0.029,0.028,0.029,0.027,0.026,0.028,0.028,0.032,0.032,0.034,0.033,0.044,0.061,0.084,0.113,0.169,0.209,0.247,0.281,0.311,0.348,0.356,0.362,0.37,0.379,0.394,0.412,0.421,0.427,0.436,0.449,0.459,0.475,0.492,0.507,0.518,0.534,0.543,0.557,0.57,0.595,0.611,0.639,0.656,0.672,0.696,0.72,0.742,0.772,0.788,0.814,0.841,0.866,0.889,
G,2,Sample X74,0.032,0.03,0.028,0.03,0.027,0.027,0.029,0.027,0.03,0.029,0.029,0.027,0.028,0.026,0.026,0.032,0.03,0.024,0.028,0.028,0.028,0.031,0.031,0.028,0.03,0.028,0.029,0.026,0.03,0.03,0.03,0.03,0.03,0.029,0.028,0.03,0.026,0.031,0.029,0.032,0.028,0.029,0.029,0.034,0.029,0.029,0.03,0.031,0.028,0.032,0.028,0.033,0.029,0.031,0.029,
G,3,Sample X75,0.032,0.03,0.028,0.031,0.03,0.028,0.03,0.03,0.032,0.031,0.032,0.029,0.03,0.027,0.028,0.032,0.033,0.026,0.028,0.031,0.03,0.032,0.034,0.028,0.03,0.029,0.03,0.029,0.032,0.03,0.031,0.03,0.032,0.031,0.03,0.03,0.032,0.031,0.031,0.033,0.029,0.029,0.029,0.032,0.03,0.031,0.033,0.033,0.03,0.033,0.031,0.033,0.032,0.034,0.032,
G,4,Sample X76,0.033,0.032,0.031,0.033,0.032,0.031,0.031,0.031,0.032,0.032,0.033,0.029,0.032,0.029,0.03,0.032,0.032,0.026,0.03,0.028,0.029,0.031,0.032,0.029,0.03,0.028,0.033,0.027,0.032,0.03,0.032,0.032,0.03,0.029,0.032,0.029,0.03,0.031,0.032,0.033,0.032,0.03,0.029,0.033,0.03,0.029,0.033,0.032,0.028,0.032,0.029,0.034,0.032,0.033,0.031,
G,5,Sample X77,0.029,0.03,0.029,0.029,0.028,0.029,0.028,0.027,0.03,0.032,0.032,0.029,0.029,0.026,0.04,0.031,0.033,0.026,0.029,0.029,0.027,0.03,0.031,0.028,0.028,0.029,0.031,0.027,0.032,0.029,0.032,0.031,0.029,0.029,0.032,0.028,0.028,0.028,0.029,0.03,0.03,0.03,0.029,0.031,0.03,0.028,0.029,0.032,0.03,0.032,0.03,0.031,0.029,0.03,0.029,
G,6,Sample X78,0.029,0.031,0.028,0.028,0.025,0.027,0.026,0.026,0.03,0.029,0.027,0.027,0.029,0.024,0.027,0.029,0.032,0.023,0.028,0.027,0.028,0.03,0.029,0.027,0.028,0.026,0.028,0.025,0.029,0.028,0.029,0.029,0.028,0.028,0.029,0.028,0.027,0.028,0.028,0.03,0.028,0.03,0.028,0.03,0.027,0.027,0.028,0.03,0.028,0.03,0.028,0.032,0.028,0.029,0.029,
G,7,Sample X79,0.031,0.031,0.03,0.03,0.031,0.032,0.031,0.028,0.031,0.034,0.032,0.027,0.028,0.026,0.028,0.03,0.032,0.026,0.028,0.028,0.029,0.03,0.031,0.028,0.031,0.028,0.032,0.025,0.03,0.027,0.031,0.031,0.032,0.029,0.029,0.029,0.028,0.029,0.03,0.032,0.03,0.029,0.028,0.033,0.028,0.028,0.031,0.033,0.028,0.032,0.03,0.032,0.029,0.029,0.029,
G,8,Sample X80,0.032,0.031,0.029,0.032,0.03,0.032,0.032,0.029,0.032,0.031,0.034,0.029,0.029,0.027,0.028,0.028,0.032,0.026,0.034,0.03,0.029,0.03,0.031,0.027,0.03,0.028,0.031,0.025,0.03,0.028,0.029,0.03,0.031,0.03,0.03,0.03,0.028,0.031,0.029,0.03,0.03,0.028,0.028,0.031,0.03,0.027,0.032,0.033,0.028,0.03,0.029,0.031,0.031,0.029,0.028,
G,9,Sample X81,0.033,0.032,0.031,0.033,0.03,0.031,0.031,0.029,0.033,0.031,0.032,0.03,0.028,0.026,0.027,0.028,0.031,0.027,0.03,0.027,0.028,0.029,0.03,0.027,0.03,0.027,0.03,0.026,0.03,0.027,0.032,0.03,0.029,0.028,0.029,0.028,0.028,0.03,0.028,0.03,0.031,0.029,0.028,0.031,0.029,0.029,0.032,0.03,0.031,0.032,0.029,0.031,0.029,0.028,0.029,
G,10,Sample X82,0.035,0.033,0.031,0.032,0.029,0.03,0.031,0.028,0.034,0.035,0.033,0.03,0.031,0.028,0.029,0.033,0.032,0.025,0.03,0.029,0.029,0.029,0.033,0.028,0.03,0.027,0.031,0.026,0.032,0.029,0.031,0.03,0.031,0.028,0.029,0.03,0.028,0.03,0.03,0.032,0.03,0.029,0.03,0.031,0.029,0.031,0.031,0.032,0.028,0.032,0.03,0.033,0.03,0.03,0.029,
G,11,Sample X83,0.033,0.03,0.028,0.031,0.027,0.03,0.029,0.031,0.03,0.03,0.031,0.028,0.029,0.028,0.028,0.029,0.033,0.025,0.029,0.029,0.028,0.03,0.031,0.028,0.03,0.028,0.028,0.027,0.03,0.028,0.029,0.03,0.029,0.028,0.03,0.029,0.029,0.03,0.029,0.029,0.029,0.029,0.029,0.03,0.027,0.029,0.028,0.033,0.03,0.03,0.028,0.032,0.027,0.029,0.029,
G,12,Sample X84,0.033,0.03,0.029,0.029,0.028,0.029,0.03,0.028,0.032,0.033,0.031,0.029,0.028,0.026,0.026,0.032,0.031,0.024,0.027,0.03,0.028,0.03,0.032,0.028,0.03,0.029,0.028,0.026,0.031,0.029,0.032,0.031,0.03,0.028,0.029,0.03,0.031,0.031,0.031,0.032,0.031,0.029,0.029,0.033,0.031,0.03,0.033,0.03,0.03,0.035,0.03,0.031,0.032,0.032,0.032,
H,1,Blank B,0.031,0.03,0.028,0.028,0.028,0.029,0.03,0.027,0.032,0.03,0.032,0.028,0.028,0.026,0.029,0.03,0.031,0.027,0.039,0.029,0.028,0.031,0.034,0.031,0.03,0.028,0.028,0.027,0.029,0.029,0.03,0.029,0.031,0.028,0.03,0.028,0.03,0.03,0.031,0.031,0.031,0.029,0.029,0.033,0.031,0.031,0.033,0.033,0.029,0.033,0.03,0.032,0.03,0.031,0.031,
H,2,Blank B,0.032,0.031,0.028,0.03,0.028,0.029,0.029,0.027,0.029,0.032,0.031,0.027,0.028,0.027,0.028,0.028,0.029,0.026,0.028,0.027,0.027,0.03,0.031,0.029,0.03,0.027,0.027,0.025,0.029,0.027,0.028,0.028,0.028,0.028,0.029,0.027,0.026,0.03,0.028,0.03,0.029,0.029,0.028,0.03,0.029,0.03,0.031,0.029,0.026,0.028,0.03,0.03,0.029,0.031,0.031,
H,3,Blank B,0.031,0.029,0.028,0.03,0.028,0.03,0.028,0.026,0.031,0.032,0.029,0.027,0.027,0.027,0.029,0.028,0.028,0.025,0.029,0.028,0.028,0.03,0.031,0.027,0.031,0.027,0.027,0.024,0.031,0.029,0.031,0.03,0.028,0.029,0.031,0.03,0.029,0.028,0.028,0.028,0.029,0.029,0.028,0.03,0.031,0.028,0.031,0.032,0.03,0.03,0.029,0.034,0.031,0.031,0.032,
H,4,Blank B,0.037,0.037,0.032,0.034,0.03,0.032,0.031,0.028,0.032,0.032,0.032,0.029,0.028,0.026,0.029,0.029,0.031,0.025,0.028,0.028,0.029,0.031,0.032,0.028,0.031,0.03,0.028,0.026,0.032,0.03,0.031,0.031,0.03,0.031,0.031,0.029,0.027,0.031,0.03,0.034,0.03,0.029,0.029,0.032,0.031,0.032,0.033,0.032,0.032,0.035,0.032,0.034,0.035,0.034,0.033,
H,5,Blank B,0.036,0.035,0.032,0.033,0.031,0.03,0.03,0.028,0.033,0.032,0.032,0.028,0.028,0.029,0.03,0.029,0.032,0.026,0.03,0.029,0.028,0.032,0.033,0.028,0.028,0.03,0.029,0.026,0.031,0.029,0.032,0.032,0.029,0.032,0.029,0.029,0.028,0.031,0.03,0.033,0.031,0.031,0.029,0.031,0.03,0.033,0.032,0.033,0.033,0.032,0.031,0.034,0.03,0.031,0.03,
H,6,Blank B,0.036,0.033,0.031,0.032,0.029,0.03,0.032,0.029,0.034,0.031,0.032,0.028,0.029,0.027,0.026,0.03,0.029,0.025,0.028,0.029,0.029,0.033,0.032,0.027,0.029,0.029,0.028,0.028,0.031,0.03,0.031,0.029,0.028,0.03,0.029,0.028,0.027,0.03,0.029,0.032,0.031,0.03,0.027,0.032,0.029,0.029,0.032,0.031,0.029,0.034,0.03,0.033,0.031,0.032,0.031,
H,7,Blank B,0.033,0.028,0.027,0.029,0.027,0.026,0.029,0.027,0.028,0.03,0.032,0.029,0.028,0.026,0.028,0.029,0.027,0.023,0.026,0.027,0.026,0.029,0.029,0.028,0.027,0.025,0.028,0.025,0.029,0.026,0.03,0.031,0.027,0.027,0.03,0.026,0.028,0.029,0.029,0.028,0.03,0.028,0.027,0.029,0.029,0.028,0.031,0.029,0.028,0.032,0.03,0.031,0.031,0.031,0.029,
H,8,Blank B,0.036,0.033,0.031,0.031,0.029,0.029,0.028,0.026,0.028,0.029,0.031,0.027,0.029,0.026,0.029,0.028,0.028,0.025,0.029,0.029,0.027,0.029,0.031,0.027,0.03,0.027,0.029,0.026,0.03,0.027,0.031,0.028,0.027,0.028,0.029,0.029,0.029,0.03,0.029,0.03,0.03,0.028,0.027,0.031,0.029,0.031,0.03,0.031,0.028,0.033,0.029,0.032,0.031,0.03,0.031,
H,9,Blank B,0.036,0.034,0.032,0.032,0.03,0.029,0.029,0.028,0.031,0.03,0.031,0.028,0.029,0.027,0.029,0.03,0.031,0.026,0.03,0.029,0.028,0.03,0.031,0.029,0.031,0.029,0.031,0.026,0.03,0.03,0.03,0.031,0.029,0.029,0.03,0.03,0.029,0.03,0.03,0.03,0.031,0.029,0.03,0.032,0.031,0.031,0.033,0.032,0.028,0.033,0.03,0.036,0.032,0.032,0.03,
H,10,Blank B,0.036,0.031,0.029,0.029,0.029,0.029,0.029,0.029,0.032,0.032,0.03,0.027,0.029,0.027,0.03,0.028,0.029,0.024,0.029,0.028,0.028,0.035,0.031,0.029,0.03,0.027,0.031,0.027,0.031,0.029,0.032,0.031,0.029,0.031,0.031,0.029,0.031,0.029,0.029,0.029,0.031,0.031,0.03,0.032,0.03,0.032,0.032,0.036,0.03,0.032,0.032,0.034,0.029,0.034,0.03,
H,11,Blank B,0.035,0.028,0.026,0.026,0.024,0.027,0.026,0.026,0.028,0.03,0.028,0.025,0.025,0.024,0.025,0.025,0.027,0.028,0.044,0.07,0.105,0.157,0.215,0.264,0.314,0.363,0.401,0.435,0.47,0.49,0.514,0.531,0.545,0.565,0.581,0.594,0.603,0.624,0.64,0.655,0.672,0.686,0.675,0.709,0.696,0.703,0.704,0.713,0.734,0.765,0.77,0.797,0.815,0.864,0.868,
H,12,Blank B,0.035,0.031,0.032,0.032,0.03,0.028,0.031,0.029,0.032,0.032,0.033,0.031,0.03,0.028,0.03,0.031,0.033,0.025,0.029,0.029,0.029,0.03,0.035,0.029,0.034,0.029,0.032,0.028,0.032,0.03,0.033,0.03,0.032,0.033,0.033,0.031,0.03,0.031,0.032,0.034,0.033,0.032,0.031,0.035,0.032,0.032,0.033,0.035,0.029,0.035,0.031,0.035,0.032,0.035,0.032,
